DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;GETHOM;GETMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;OCUHOM;OCUMUJ
2.0;0202;9.0;2012.0;16.0;7.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0202;11.0;2012.0;4.0;9.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0202;12.0;2012.0;8.0;10.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;3.0;2012.0;19.0;1.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;3.0;2013.0;11.0;6.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;6.0;2012.0;17.0;1.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;7.0;2012.0;20.0;2.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;8.0;2012.0;2.0;3.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;8.0;2012.0;12.0;1.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;10.0;2012.0;5.0;9.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;11.0;2012.0;10.0;10.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;11.0;2012.0;14.0;5.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0203;11.0;2012.0;29.0;8.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0207;10.0;2012.0;5.0;9.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
2.0;0207;12.0;2012.0;2.0;10.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;12.0;2012.0;1.0;10.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;1.0;2013.0;3.0;10.0;3.0;0301;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;2.0;2012.0;10.0;1.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;3.0;2012.0;17.0;1.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;4.0;2012.0;21.0;2.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;5.0;2012.0;19.0;1.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;7.0;2012.0;10.0;4.0;3.0;0301;999.0;999.0;9.0;2.0;320.0;320.0;9.0;1.0;9999;9999
3.0;0301;7.0;2012.0;22.0;5.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;10.0;2012.0;14.0;8.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;11.0;2012.0;18.0;9.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
3.0;0301;11.0;2012.0;21.0;9.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0302;5.0;2012.0;9.0;2.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0303;11.0;2012.0;15.0;8.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0308;10.0;2012.0;24.0;7.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0312;11.0;2012.0;17.0;9.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0314;1.0;2013.0;18.0;7.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;8.0;2012.0;9.0;5.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
3.0;0301;8.0;2012.0;3.0;7.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;2.0;2013.0;12.0;11.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;4.0;2013.0;4.0;6.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;5.0;2012.0;28.0;2.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;7.0;2012.0;8.0;6.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;7.0;2012.0;9.0;5.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;7.0;2012.0;14.0;6.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;10.0;2012.0;7.0;8.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;11.0;2012.0;26.0;9.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0403;5.0;2012.0;24.0;2.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0415;7.0;2012.0;15.0;5.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0415;9.0;2012.0;31.0;7.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
1.0;0101;1.0;2013.0;17.0;8.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;2.0;2013.0;25.0;10.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;5.0;2012.0;8.0;2.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;6.0;2012.0;1.0;6.0;5.0;0501;999.0;57.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;6.0;2012.0;26.0;3.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;8.0;2012.0;9.0;4.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;8.0;2012.0;14.0;6.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;8.0;2012.0;18.0;4.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;9.0;2012.0;22.0;5.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;10.0;2012.0;1.0;8.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0501;12.0;2012.0;9.0;8.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0502;6.0;2012.0;2.0;3.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0505;7.0;2012.0;12.0;6.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0505;7.0;2012.0;22.0;5.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0505;12.0;2012.0;5.0;10.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;6.0;2012.0;25.0;5.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0511;7.0;2012.0;27.0;6.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0609;2.0;2013.0;3.0;12.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1005;2.0;2012.0;6.0;1.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
14.0;1420;2.0;2013.0;2.0;11.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0502;3.0;2013.0;28.0;11.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0601;1.0;2013.0;19.0;11.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0601;3.0;2012.0;23.0;1.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0601;6.0;2013.0;20.0;4.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0601;12.0;2012.0;15.0;11.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0603;8.0;2012.0;3.0;8.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0603;8.0;2012.0;22.0;5.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0603;8.0;2012.0;31.0;5.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0606;6.0;2012.0;24.0;4.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0606;8.0;2012.0;14.0;5.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0606;11.0;2012.0;17.0;8.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0606;12.0;2012.0;24.0;8.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0608;1.0;2013.0;6.0;11.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0608;7.0;2012.0;15.0;6.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0608;11.0;2012.0;25.0;9.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0608;12.0;2012.0;3.0;9.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0609;11.0;2012.0;15.0;10.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0613;10.0;2012.0;3.0;9.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0613;11.0;2012.0;8.0;10.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0614;5.0;2012.0;2.0;4.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0614;11.0;2012.0;8.0;8.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0614;11.0;2012.0;17.0;7.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
6.0;0614;12.0;2012.0;20.0;6.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
4.0;0401;5.0;2012.0;1.0;3.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
7.0;0701;11.0;2012.0;3.0;10.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
13.0;1302;2.0;2012.0;17.0;1.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
14.0;1412;12.0;2012.0;3.0;7.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0802;5.0;2012.0;30.0;3.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0802;8.0;2012.0;14.0;6.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0802;9.0;2012.0;18.0;7.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0802;10.0;2012.0;24.0;5.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0804;12.0;2012.0;8.0;10.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0805;2.0;2013.0;31.0;8.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
8.0;0805;12.0;2012.0;18.0;10.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0901;5.0;2012.0;12.0;4.0;9.0;0901;999.0;36.0;9.0;1.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0901;7.0;2012.0;10.0;5.0;9.0;0901;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0901;7.0;2012.0;29.0;3.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0901;8.0;2012.0;27.0;3.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0901;11.0;2012.0;15.0;10.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;340.0;9.0;9.0;9999;9999
9.0;0901;11.0;2012.0;26.0;4.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0904;4.0;2012.0;3.0;2.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
9.0;0909;7.0;2012.0;29.0;5.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0909;8.0;2012.0;28.0;5.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0909;11.0;2012.0;23.0;10.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0913;1.0;2013.0;18.0;10.0;9.0;0901;999.0;999.0;1.0;9.0;320.0;320.0;9.0;9.0;9999;9999
9.0;0913;10.0;2012.0;14.0;8.0;9.0;0901;999.0;999.0;9.0;1.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1105;8.0;2012.0;15.0;6.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
12.0;1219;2.0;2013.0;3.0;12.0;9.0;0901;999.0;55.0;9.0;2.0;320.0;320.0;9.0;2.0;9999;9999
22.0;2207;4.0;2012.0;31.0;1.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;1.0;2013.0;28.0;12.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;2.0;2012.0;16.0;1.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;4.0;2012.0;13.0;3.0;10.0;1001;999.0;30.0;9.0;2.0;320.0;320.0;9.0;2.0;9999;9999
5.0;0506;5.0;2012.0;10.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;5.0;2012.0;10.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;5.0;2012.0;11.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;6.0;2012.0;11.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;7.0;2012.0;10.0;7.0;10.0;1001;999.0;38.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
5.0;0506;7.0;2012.0;31.0;5.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;8.0;2012.0;27.0;6.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;10.0;2012.0;22.0;8.0;10.0;1001;999.0;66.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0506;11.0;2012.0;20.0;9.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0513;3.0;2013.0;6.0;11.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0513;5.0;2012.0;24.0;2.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0513;7.0;2012.0;24.0;5.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0513;9.0;2012.0;14.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0513;10.0;2012.0;25.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
5.0;0513;10.0;2012.0;30.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;1.0;2013.0;4.0;9.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;1.0;2013.0;5.0;9.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;1.0;2013.0;9.0;10.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;2.0;2012.0;1.0;2.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;2.0;2013.0;24.0;10.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;2.0;2013.0;27.0;3.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;3.0;2012.0;23.0;2.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;4.0;2012.0;17.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;4.0;2012.0;28.0;3.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;4.0;2013.0;5.0;9.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;4.0;2013.0;25.0;10.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;5.0;2012.0;24.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;6.0;2012.0;9.0;5.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;6.0;2012.0;17.0;5.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;6.0;2012.0;22.0;5.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;7.0;2012.0;17.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;7.0;2012.0;18.0;1.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;8.0;2012.0;5.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;8.0;2012.0;12.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;8.0;2012.0;12.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;9.0;2012.0;9.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;9.0;2012.0;16.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
10.0;1001;9.0;2012.0;24.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;9.0;2012.0;29.0;2.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;10.0;2012.0;5.0;9.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;9999;9999
10.0;1001;11.0;2012.0;16.0;10.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;11.0;2012.0;18.0;1.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;11.0;2012.0;31.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1006;1.0;2013.0;26.0;4.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1006;10.0;2012.0;22.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1006;10.0;2012.0;30.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1006;12.0;2012.0;31.0;8.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1008;11.0;2012.0;25.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1009;3.0;2012.0;29.0;2.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1009;4.0;2012.0;21.0;3.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1009;9.0;2012.0;25.0;6.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1009;10.0;2012.0;12.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;8.0;2012.0;20.0;6.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
12.0;1218;6.0;2013.0;15.0;10.0;10.0;1001;999.0;37.0;9.0;2.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1105;1.0;2013.0;8.0;11.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
1.0;0101;3.0;2013.0;26.0;11.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
8.0;0802;8.0;2012.0;5.0;6.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
10.0;1001;4.0;2013.0;8.0;5.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;9999;9999
10.0;1001;5.0;2012.0;15.0;2.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;1.0;2013.0;9.0;10.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;1.0;2013.0;17.0;10.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;1.0;2013.0;21.0;12.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;2.0;2012.0;9.0;1.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;2.0;2012.0;17.0;1.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;2.0;2013.0;21.0;12.0;11.0;1101;999.0;999.0;9.0;2.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;2.0;2013.0;22.0;11.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;2.0;2013.0;30.0;10.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;3.0;2012.0;24.0;2.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
11.0;1101;5.0;2012.0;16.0;1.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;6.0;2012.0;15.0;5.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;9.0;2012.0;9.0;8.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;10.0;2012.0;2.0;10.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;10.0;2012.0;6.0;9.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1101;11.0;2012.0;13.0;11.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1102;2.0;2013.0;12.0;11.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1103;1.0;2013.0;24.0;10.0;11.0;1101;999.0;42.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
11.0;1105;6.0;2012.0;20.0;3.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999;9999
11.0;1105;9.0;2012.0;4.0;9.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
1.0;0101;10.0;2012.0;31.0;8.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;723.0;9.0;9.0;9999;9999
12.0;1201;8.0;2012.0;24.0;5.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
12.0;1204;2.0;2013.0;6.0;11.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
12.0;1204;10.0;2012.0;5.0;9.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
12.0;1227;7.0;2012.0;13.0;7.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
13.0;1301;3.0;2012.0;30.0;1.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
13.0;1301;2.0;2013.0;7.0;9.0;13.0;1301;999.0;24.0;9.0;9.0;320.0;320.0;9.0;9.0;9999;9999
